1000.0 0.004270278244562935 0.06531389847438107 0
1010.0 0.004270278244562935 0.06531389847438107 0
1020.0 0.004270278244562935 0.06531389847438107 0
1030.0 0.004270278244562935 0.06531389847438107 0
1040.0 0.004270278244562935 0.06531389847438107 0
1050.0 0.004270278244562935 0.06531389847438107 0
1060.0 0.004270278244562935 0.06531389847438107 0
1070.0 0.004270278244562935 0.06531389847438107 0
1080.0 0.004270278244562935 0.06531389847438107 0
1090.0 0.004270278244562935 0.06531389847438107 0
1100.0 0.004270278244562935 0.06531389847438107 0
1110.0 0.004270278244562935 0.06531389847438107 0
1120.0 0.004270278244562935 0.06531389847438107 0
1130.0 0.004270278244562935 0.06531389847438107 0
1140.0 0.004270278244562935 0.06531389847438107 0
1150.0 0.004270278244562935 0.06531389847438107 0
1160.0 0.004270278244562935 0.06531389847438107 0
1170.0 0.004270278244562935 0.06531389847438107 0
1180.0 0.004270278244562935 0.06531389847438107 0
1190.0 0.004270278244562935 0.06531389847438107 0
1200.0 0.004270278244562935 0.06531389847438107 0
1210.0 0.004270278244562935 0.06531389847438107 0
1220.0 0.004270278244562935 0.06531389847438107 0
1230.0 0.004270278244562935 0.06531389847438107 0
1240.0 0.004270278244562935 0.06531389847438107 0
1250.0 0.004270278244562935 0.06531389847438107 0
1260.0 0.004270278244562935 0.06531389847438107 0
1270.0 0.004270278244562935 0.06531389847438107 0
1280.0 0.004270278244562935 0.06531389847438107 0
1290.0 0.004270278244562935 0.06531389847438107 0
1300.0 0.004270278244562935 0.06531389847438107 0
1310.0 0.004270278244562935 0.06531389847438107 0
1320.0 0.004270278244562935 0.06531389847438107 0
1330.0 0.004270278244562935 0.06531389847438107 0
1340.0 0.004270278244562935 0.06531389847438107 0
1350.0 0.004270278244562935 0.06531389847438107 0
1360.0 0.004270278244562935 0.06531389847438107 0
1370.0 0.004270278244562935 0.06531389847438107 0
1380.0 0.004270278244562935 0.06531389847438107 0
1390.0 0.004270278244562935 0.06531389847438107 0
1400.0 0.004270278244562935 0.06531389847438107 0
1410.0 0.004270278244562935 0.06531389847438107 0
1420.0 0.004270278244562935 0.06531389847438107 0
1430.0 0.004270278244562935 0.06531389847438107 0
1440.0 0.004270278244562935 0.06531389847438107 0
1450.0 0.004270278244562935 0.06531389847438107 0
1460.0 0.004270278244562935 0.06531389847438107 0
